company_code,news_id,sentiment_score,sentiment_level
AEE,13922,0.243862,Somewhat-Bullish
PEG,13922,0.008804,Neutral
DTE,13922,0.187207,Somewhat-Bullish
EIX,13922,0.111800,Neutral
AEE,13923,0.231499,Somewhat-Bullish
PEG,13923,0.088118,Neutral
EIX,13923,0.085536,Neutral
PCG,13923,0.217135,Somewhat-Bullish
CMS,13924,0.263117,Somewhat-Bullish
AEE,13924,0.247374,Somewhat-Bullish
PEG,13924,0.062846,Neutral
EIX,13924,0.452561,Bullish
AEE,13925,0.216874,Somewhat-Bullish
PEG,13925,0.057014,Neutral
CNP,13925,0.301537,Somewhat-Bullish
EIX,13925,0.078351,Neutral
AEE,13926,0.481575,Bullish
AEE,13927,0.188936,Somewhat-Bullish
DTE,13927,0.288968,Somewhat-Bullish
PPL,13927,0.188936,Somewhat-Bullish
XEL,13927,0.188936,Somewhat-Bullish
AEE,13928,0.464421,Bullish
AEE,13929,0.504595,Bullish
AEE,13930,0.118446,Neutral
AEE,13931,0.242416,Somewhat-Bullish
ETR,13931,0.195194,Somewhat-Bullish
DUK,13931,0.524152,Bullish
WEC,13931,0.302322,Somewhat-Bullish
CMS,13932,0.287237,Somewhat-Bullish
AEE,13932,0.232661,Somewhat-Bullish
ETR,13932,0.174338,Somewhat-Bullish
DUK,13932,0.161881,Somewhat-Bullish
AEE,13933,0.138877,Neutral
AEE,13934,0.118846,Neutral
EMN,13934,0.171789,Somewhat-Bullish
AEE,13935,0.092322,Neutral
NRG,13935,0.067627,Neutral
EIX,13935,0.058626,Neutral
GE,13935,0.007334,Neutral
AEE,13936,0.121966,Neutral
AEE,13937,0.480801,Bullish
AEE,13938,0.387428,Bullish
NI,13938,0.231574,Somewhat-Bullish
AEE,13939,0.121538,Neutral
AEE,13940,0.063499,Neutral
EVRG,13940,0.063499,Neutral
SWK,13940,0.063499,Neutral
HPQ,13940,0.048799,Neutral
ABNB,13940,0.000000,Neutral
ES,13940,0.040293,Neutral
COST,13940,0.000000,Neutral
DTE,13940,0.063499,Neutral
FTNT,13940,0.000000,Neutral
NOW,13940,0.000000,Neutral
NI,13940,0.063499,Neutral
HPE,13940,0.063499,Neutral
AMZN,13940,0.000000,Neutral
GE,13940,0.000000,Neutral
AEE,13941,-0.085819,Neutral
AEE,13942,0.119047,Neutral
AEE,13943,0.467665,Bullish
AEE,13944,0.121325,Neutral
GS,13944,0.122965,Neutral
AEE,13945,0.454868,Bullish
WFC,13945,0.041990,Neutral
JPM,13945,0.041990,Neutral
MS,13945,0.041990,Neutral
AEE,13946,0.561872,Bullish
AEE,13947,0.121325,Neutral
AEE,13948,0.161327,Somewhat-Bullish
ETR,13948,-0.025341,Neutral
PEG,13948,0.141426,Neutral
AEE,13949,0.667729,Bullish
META,13949,0.179925,Somewhat-Bullish
AEE,13950,0.134407,Neutral
ETR,13950,-0.020755,Neutral
DUK,13950,0.048863,Neutral
PEG,13950,0.117782,Neutral
AEE,13951,0.482641,Bullish
AEE,13952,0.332032,Somewhat-Bullish
ETR,13952,-0.020675,Neutral
PEG,13952,0.117393,Neutral
AEE,13953,0.000000,Neutral
AEE,13954,0.394194,Bullish
AEE,13955,0.000000,Neutral
EVRG,13955,0.000000,Neutral
MS,13955,0.104105,Neutral
AEE,13956,0.000000,Neutral
AEE,13957,0.326528,Somewhat-Bullish
AEE,13958,0.000000,Neutral
AEE,13959,0.015780,Neutral
ES,13959,0.039123,Neutral
CMS,13960,0.118735,Neutral
AEE,13960,0.000000,Neutral
AEE,13961,0.000000,Neutral
ETR,13961,0.156845,Somewhat-Bullish
AEE,13962,0.485017,Bullish
AEE,13963,0.065390,Neutral
DUK,13963,0.281768,Somewhat-Bullish
AEP,13963,0.221689,Somewhat-Bullish
PCG,13963,0.443809,Bullish
AEE,13964,0.291138,Somewhat-Bullish
D,13964,0.187299,Somewhat-Bullish
NEE,13964,0.291138,Somewhat-Bullish
AEE,13965,0.212340,Somewhat-Bullish
D,13965,0.243131,Somewhat-Bullish
NEE,13965,0.212340,Somewhat-Bullish
AEE,13966,0.301845,Somewhat-Bullish
ETR,13966,0.354428,Bullish
DUK,13966,0.502833,Bullish
WEC,13966,0.307217,Somewhat-Bullish
AEE,13967,0.484496,Bullish
ETR,13967,0.344050,Somewhat-Bullish
DUK,13967,0.349428,Somewhat-Bullish
AEE,13968,0.483446,Bullish
AEE,13969,0.120902,Neutral
AEE,13970,0.512255,Bullish
AEE,13971,0.119862,Neutral
RF,13971,0.123104,Neutral
AEE,13972,0.479828,Bullish
AEE,13973,0.096451,Neutral
ETR,13973,0.354053,Bullish
DUK,13973,0.115748,Neutral
AEP,13973,0.079230,Neutral
AEE,13974,0.366747,Bullish
WFC,13974,-0.041926,Neutral
MS,13974,-0.041926,Neutral
BA,13974,0.184972,Somewhat-Bullish
AEE,13975,0.119657,Neutral
AEE,13976,0.321404,Somewhat-Bullish
NI,13976,0.300199,Somewhat-Bullish
AEE,13977,0.236227,Somewhat-Bullish
NI,13977,0.190523,Somewhat-Bullish
CNP,13977,0.236227,Somewhat-Bullish
XEL,13977,0.357596,Bullish
AEE,13978,0.091904,Neutral
ETR,13978,0.397658,Bullish
DUK,13978,0.113036,Neutral
AEE,13979,0.173415,Somewhat-Bullish
NI,13979,0.515899,Bullish
CNP,13979,0.173415,Somewhat-Bullish
XEL,13979,0.173415,Somewhat-Bullish
AEE,13980,0.196306,Somewhat-Bullish
DUK,13980,0.475207,Bullish
DTE,13980,0.353034,Bullish
AEE,13981,0.347151,Somewhat-Bullish
WFC,13981,-0.251474,Somewhat-Bearish
XEL,13981,0.251170,Somewhat-Bullish
SRE,13981,0.055176,Neutral
AEE,13982,0.146530,Neutral
ED,13982,-0.024230,Neutral
AEE,13983,0.237658,Somewhat-Bullish
NI,13983,0.269156,Somewhat-Bullish
XEL,13983,0.313621,Somewhat-Bullish
AEE,13984,0.176306,Somewhat-Bullish
CNP,13984,0.253309,Somewhat-Bullish
ED,13984,-0.029331,Neutral
CMS,13985,0.191433,Somewhat-Bullish
AEE,13985,0.487036,Bullish
DUK,13985,0.153207,Somewhat-Bullish
AEE,13986,0.146401,Neutral
AEE,13987,0.094235,Neutral
ETR,13987,0.103009,Neutral
ED,13987,0.030878,Neutral
AEE,13988,0.260445,Somewhat-Bullish
ETR,13988,0.128253,Neutral
NI,13988,0.220656,Somewhat-Bullish
PEG,13988,0.088856,Neutral
CMS,13989,0.489554,Bullish
AEE,13989,0.373751,Bullish
CMS,13990,0.134806,Neutral
AEE,13990,0.577718,Bullish
DUK,13990,0.403695,Bullish
D,13990,0.172078,Somewhat-Bullish
AEE,13991,-0.001430,Neutral
AEE,13992,0.063385,Neutral
EXC,13992,0.021233,Neutral
CMS,13993,0.123916,Neutral
AEE,13993,0.186462,Somewhat-Bullish
DUK,13993,0.364692,Bullish
AEP,13993,0.181898,Somewhat-Bullish
CMS,13994,0.142430,Neutral
AEE,13994,0.214744,Somewhat-Bullish
DUK,13994,0.424929,Bullish
AEP,13994,0.224342,Somewhat-Bullish
VZ,13994,0.205534,Somewhat-Bullish
AEE,13995,0.044185,Neutral
TER,13996,0.018979,Neutral
SBUX,13996,0.018979,Neutral
AIG,13996,0.022968,Neutral
KMB,13996,0.019739,Neutral
OMC,13996,0.018979,Neutral
JCI,13996,0.018979,Neutral
DGX,13996,0.018979,Neutral
RF,13996,0.018979,Neutral
FTNT,13996,0.021175,Neutral
KMX,13996,0.018979,Neutral
CNC,13996,0.021175,Neutral
RL,13996,0.018979,Neutral
BA,13996,0.018979,Neutral
WMT,13996,0.018979,Neutral
MDLZ,13996,0.018979,Neutral
C,13996,0.025118,Neutral
D,13996,0.018979,Neutral
BG,13996,0.018979,Neutral
BLDR,13996,0.018979,Neutral
HPQ,13996,0.018979,Neutral
FTV,13996,0.018979,Neutral
NTAP,13996,0.019739,Neutral
BDX,13996,0.018979,Neutral
FDX,13996,0.019755,Neutral
PANW,13996,0.021823,Neutral
NVDA,13996,0.018979,Neutral
CRWD,13996,0.019755,Neutral
CI,13996,0.018979,Neutral
RMD,13996,0.018979,Neutral
HII,13996,0.018979,Neutral
ACN,13996,0.019755,Neutral
DAL,13996,0.018979,Neutral
ECL,13996,0.018979,Neutral
CPB,13996,0.018979,Neutral
MCK,13996,0.019739,Neutral
ALB,13996,0.018979,Neutral
IDXX,13996,0.019739,Neutral
SCHW,13996,0.018979,Neutral
JNJ,13996,0.019739,Neutral
ITW,13996,0.018979,Neutral
MA,13996,0.021161,Neutral
MDT,13996,0.019739,Neutral
AEE,13996,0.018979,Neutral
ADSK,13996,0.018979,Neutral
MS,13996,0.020469,Neutral
TSN,13996,0.018979,Neutral
ROK,13996,0.018979,Neutral
YUM,13996,0.018979,Neutral
SYY,13996,0.019755,Neutral
NOW,13996,0.021823,Neutral
AVY,13996,0.018979,Neutral
VZ,13996,0.018979,Neutral
JPM,13996,0.020469,Neutral
AKAM,13996,0.019220,Neutral
WAT,13996,0.018979,Neutral
MSFT,13996,0.019739,Neutral
EFX,13996,0.018979,Neutral
WM,13996,0.018979,Neutral
UBER,13996,0.018979,Neutral
ON,13996,0.018979,Neutral
PYPL,13996,0.018979,Neutral
GOOG,13996,0.019974,Neutral
HUM,13996,0.018979,Neutral
BAC,13996,0.019739,Neutral
MOH,13996,0.018979,Neutral
MOS,13996,0.018979,Neutral
PAYX,13996,0.018979,Neutral
BAX,13996,0.018979,Neutral
TEL,13996,0.019220,Neutral
EQIX,13996,0.020484,Neutral
AEE,13997,0.573146,Bullish
CMS,13998,0.121128,Neutral
AEE,13998,0.182333,Somewhat-Bullish
DUK,13998,0.635094,Bullish
AEP,13998,0.183879,Somewhat-Bullish
AEE,13999,0.541616,Bullish
SLB,14000,0.074186,Neutral
AEE,14000,0.051854,Neutral
AEE,14001,0.434867,Bullish
AEE,14002,0.078613,Neutral
EXC,14002,0.078613,Neutral
D,14002,0.078613,Neutral
EVRG,14002,0.078613,Neutral
SO,14002,0.078613,Neutral
XEL,14002,0.078613,Neutral
AEE,14003,0.347175,Somewhat-Bullish
AEE,14004,0.201074,Somewhat-Bullish
FSLR,14004,0.102071,Neutral
CMS,14004,0.133182,Neutral
DUK,14004,0.221515,Somewhat-Bullish
AEP,14004,0.191592,Somewhat-Bullish
AEE,14005,0.582613,Bullish
AEE,14006,0.003063,Neutral
AEE,14007,0.647505,Bullish
SLB,14008,0.131347,Neutral
AEE,14008,0.133514,Neutral
COP,14008,0.155773,Somewhat-Bullish
XOM,14008,0.093361,Neutral
AEE,14009,0.154489,Somewhat-Bullish
DTE,14009,0.113572,Neutral
EIX,14009,-0.048845,Neutral
AEE,14010,0.490758,Bullish
PNW,14011,0.232451,Somewhat-Bullish
AEE,14011,0.285089,Somewhat-Bullish
AEP,14011,0.159908,Somewhat-Bullish
FE,14011,0.159908,Somewhat-Bullish
NEE,14011,0.159908,Somewhat-Bullish
CNP,14012,0.096077,Neutral
AEE,14012,0.000000,Neutral
AEE,14013,0.016808,Neutral
MSI,14013,0.061635,Neutral
SO,14013,0.097927,Neutral
XEL,14013,0.146975,Neutral
PNW,14014,0.085729,Neutral
AEE,14014,0.227261,Somewhat-Bullish
CNP,14014,0.335493,Somewhat-Bullish
NEE,14014,0.107667,Neutral
AEE,14015,0.047487,Neutral
PNW,14016,0.184964,Somewhat-Bullish
AEE,14016,0.212921,Somewhat-Bullish
WEC,14016,0.184964,Somewhat-Bullish
CMS,14017,0.294703,Somewhat-Bullish
PNW,14017,0.095116,Neutral
AEE,14017,0.231342,Somewhat-Bullish
FE,14017,0.066533,Neutral
PNW,14018,0.081504,Neutral
AEE,14018,0.199017,Somewhat-Bullish
PCG,14018,0.210145,Somewhat-Bullish
FE,14018,0.056959,Neutral
PNW,14019,0.094970,Neutral
AEE,14019,0.228333,Somewhat-Bullish
DTE,14019,0.208246,Somewhat-Bullish
FE,14019,0.032557,Neutral
PNW,14020,0.083177,Neutral
AEE,14020,0.220607,Somewhat-Bullish
EIX,14020,0.298857,Somewhat-Bullish
NEE,14020,0.105378,Neutral
AEE,14021,0.217269,Somewhat-Bullish
ETR,14021,0.021206,Neutral
SO,14022,0.102834,Neutral
AEE,14022,0.000000,Neutral
DTE,14023,0.603251,Bullish
AEE,14023,0.202052,Somewhat-Bullish
DUK,14023,0.418547,Bullish
AEE,14024,0.127572,Neutral
ACN,14024,0.298833,Somewhat-Bullish
UNP,14024,0.127572,Neutral
AEE,14025,0.254394,Somewhat-Bullish
AEE,14026,0.242254,Somewhat-Bullish
CMS,14027,0.232580,Somewhat-Bullish
AEE,14027,0.315822,Somewhat-Bullish
SO,14027,0.243400,Somewhat-Bullish
CAG,14028,0.439575,Bullish
AEE,14028,0.393062,Bullish
AEE,14029,0.582531,Bullish
AEE,14030,0.400794,Bullish
MGM,14030,0.078997,Neutral
MS,14030,-0.002986,Neutral
WBA,14030,0.078997,Neutral
STZ,14030,0.078997,Neutral
AEE,14031,0.339807,Somewhat-Bullish
AEE,14032,0.087959,Neutral
CNP,14032,0.087959,Neutral
D,14032,0.087959,Neutral
SRE,14032,0.087959,Neutral
CMS,14032,0.087959,Neutral
NEE,14032,0.109612,Neutral
AEE,14033,0.188786,Somewhat-Bullish
AEE,14034,0.111141,Neutral
AEE,14035,0.192034,Somewhat-Bullish
ETR,14035,0.407003,Bullish
DUK,14035,0.189584,Somewhat-Bullish
NEE,14035,0.261876,Somewhat-Bullish
AEE,14036,0.487658,Bullish
AEE,14037,0.293486,Somewhat-Bullish
AEE,14038,0.000000,Neutral
BAC,14038,0.000000,Neutral
PNC,14038,0.000000,Neutral
JPM,14038,0.000000,Neutral
HPQ,14038,0.000000,Neutral
ROK,14038,0.000000,Neutral
MA,14038,-0.116422,Neutral
FTNT,14038,0.166616,Somewhat-Bullish
PAYX,14038,0.000000,Neutral
NOW,14038,0.150065,Somewhat-Bullish
HPE,14038,0.000000,Neutral
PANW,14038,0.166616,Somewhat-Bullish
AEE,14039,0.000000,Neutral
BAC,14039,0.000000,Neutral
PNC,14039,0.000000,Neutral
ROK,14039,0.000000,Neutral
MA,14039,-0.145032,Neutral
FTNT,14039,0.152105,Somewhat-Bullish
PAYX,14039,0.000000,Neutral
NOW,14039,0.136950,Neutral
PANW,14039,0.152105,Somewhat-Bullish
AEE,14040,0.000000,Neutral
BAC,14040,0.000000,Neutral
PNC,14040,0.000000,Neutral
ROK,14040,0.000000,Neutral
MA,14040,-0.144741,Neutral
FTNT,14040,0.144047,Neutral
PAYX,14040,0.000000,Neutral
NOW,14040,0.149072,Neutral
PANW,14040,0.161881,Somewhat-Bullish
AEE,14041,0.554289,Bullish
DUK,14041,0.482104,Bullish
CNP,14041,0.299797,Somewhat-Bullish
D,14041,0.185631,Somewhat-Bullish
CNP,14042,0.316892,Somewhat-Bullish
AEE,14042,0.275146,Somewhat-Bullish
DUK,14042,0.374510,Bullish
AEE,14043,0.166609,Somewhat-Bullish
ACN,14043,0.312881,Somewhat-Bullish
NSC,14043,0.166609,Somewhat-Bullish
AEE,14044,0.335517,Somewhat-Bullish
AEE,14045,0.269069,Somewhat-Bullish
ETR,14045,0.292502,Somewhat-Bullish
DUK,14045,0.349278,Somewhat-Bullish
NEE,14045,0.277203,Somewhat-Bullish
AEE,14046,0.333809,Somewhat-Bullish
AEE,14047,0.374335,Bullish
ETR,14047,0.378379,Bullish
DUK,14047,0.513122,Bullish
CNP,14047,0.541962,Bullish
AEE,14048,0.501002,Bullish
AEE,14049,0.173154,Somewhat-Bullish
DUK,14049,0.300366,Somewhat-Bullish
AEP,14049,0.314752,Somewhat-Bullish
DTE,14049,0.673014,Bullish
F,14049,0.389775,Bullish
AEE,14050,-0.315551,Somewhat-Bearish
AEE,14051,0.285146,Somewhat-Bullish
CMS,14052,0.054887,Neutral
AEE,14052,0.283140,Somewhat-Bullish
AEP,14052,0.195702,Somewhat-Bullish
NEE,14052,0.138961,Neutral
AEE,14053,0.502655,Bullish
MCO,14054,0.110571,Neutral
AEE,14054,0.000000,Neutral
GM,14054,0.000000,Neutral
AEE,14055,0.380262,Bullish
AEP,14055,0.266018,Somewhat-Bullish
ED,14055,0.205899,Somewhat-Bullish
AEE,14056,0.104377,Neutral
AEE,14057,0.000000,Neutral
AEE,14058,0.099569,Neutral
AEE,14059,0.104215,Neutral
PCG,14059,0.125134,Neutral
AEE,14060,0.526956,Bullish
GM,14060,0.364380,Bullish
AEE,14061,0.367033,Bullish
META,14061,0.095015,Neutral
ED,14061,0.016145,Neutral
AEE,14062,0.078649,Neutral
AEE,14063,0.040043,Neutral
NRG,14063,0.075838,Neutral
AWK,14063,0.190121,Somewhat-Bullish
NEE,14063,0.109802,Neutral
AEE,14064,0.026140,Neutral
DUK,14064,0.056907,Neutral
DTE,14064,0.032318,Neutral
AEE,14065,-0.456663,Bearish
AEE,14066,0.021756,Neutral
DUK,14066,0.059877,Neutral
DTE,14066,0.016749,Neutral
AEE,14067,0.112570,Neutral
AEE,14068,0.052750,Neutral
EXC,14068,0.004381,Neutral
D,14068,0.144486,Neutral
EVRG,14068,0.052750,Neutral
AEE,14069,0.193979,Somewhat-Bullish
AEE,14070,-0.540750,Bearish
CEG,14070,-0.102238,Neutral
AEE,14071,0.363952,Bullish
AEE,14072,0.029815,Neutral
CHRW,14072,0.018217,Neutral
VST,14072,0.021257,Neutral
PKG,14072,0.046747,Neutral
AEE,14073,0.014387,Neutral
AEE,14074,0.041865,Neutral
CHRW,14074,0.029702,Neutral
VST,14074,0.030293,Neutral
PKG,14074,0.065869,Neutral
AEE,14075,0.038247,Neutral
ED,14075,0.038247,Neutral
FE,14075,0.055636,Neutral
AEE,14076,0.058176,Neutral
VST,14076,0.042638,Neutral
AEE,14077,0.026931,Neutral
ETR,14077,-0.088884,Neutral
FE,14077,-0.112388,Neutral
NEE,14077,0.010545,Neutral
AEE,14078,0.023437,Neutral
NRG,14078,-0.323608,Somewhat-Bearish
AEE,14079,-0.007583,Neutral
AEE,14080,-0.004050,Neutral
RCL,14081,-0.036075,Neutral
D,14081,-0.006666,Neutral
K,14081,-0.000727,Neutral
ZTS,14081,-0.006065,Neutral
LYV,14081,-0.192898,Somewhat-Bearish
ED,14081,-0.000082,Neutral
AEE,14081,-0.001293,Neutral
TRMB,14081,-0.002123,Neutral
EOG,14081,0.003013,Neutral
GS,14081,-0.002224,Neutral
VTR,14081,-0.036041,Neutral
COP,14081,-0.000058,Neutral
MCK,14081,-0.005130,Neutral
SRE,14081,-0.001113,Neutral
DVA,14081,0.000712,Neutral
APD,14081,-0.007388,Neutral
PH,14081,0.000618,Neutral
APO,14081,0.000413,Neutral
RSG,14081,0.001758,Neutral
DDOG,14081,0.002618,Neutral
VRTX,14081,0.000493,Neutral
ICE,14081,-0.002076,Neutral
EVRG,14081,-0.000657,Neutral
PODD,14081,-0.000548,Neutral
CBRE,14081,-0.002988,Neutral
MTD,14081,-0.000316,Neutral
DASH,14081,-0.202964,Somewhat-Bearish
CAH,14081,0.000064,Neutral
TRGP,14081,0.000066,Neutral
MNST,14081,0.000022,Neutral
AEE,14082,-0.435918,Bearish
AEE,14083,0.041733,Neutral
D,14084,0.018583,Neutral
AEE,14084,-0.021594,Neutral
AEE,14085,-0.342568,Somewhat-Bearish
AEE,14086,0.079222,Neutral
SO,14086,0.036849,Neutral
EVRG,14086,0.079222,Neutral
AEE,14087,-0.190448,Somewhat-Bearish
AEE,14088,0.008600,Neutral
NI,14088,0.008600,Neutral
SO,14088,-0.016382,Neutral
ED,14088,0.008600,Neutral
AEE,14089,0.037532,Neutral
AEE,14090,0.005529,Neutral
SO,14090,0.101125,Neutral
AEE,14091,-0.018245,Neutral
AEE,14092,0.224389,Somewhat-Bullish
AEE,14093,-0.011398,Neutral
AEE,14094,0.206679,Somewhat-Bullish
AEE,14095,0.018811,Neutral
WEC,14095,0.042996,Neutral
ED,14095,0.018811,Neutral
AEE,14096,0.025341,Neutral
SO,14096,0.037142,Neutral
AEE,14097,0.005937,Neutral
AEE,14098,0.010131,Neutral
AEE,14099,0.026544,Neutral
AEE,14100,0.069954,Neutral
WEC,14100,0.029628,Neutral
ED,14100,0.029628,Neutral
AEE,14101,0.011487,Neutral
WEC,14101,0.011487,Neutral
ED,14101,0.011487,Neutral
AEE,14102,0.178385,Somewhat-Bullish
AEE,14103,0.048766,Neutral
DUK,14103,0.077168,Neutral
PEG,14103,0.027559,Neutral
CNP,14103,0.092900,Neutral
AEE,14104,0.004844,Neutral
WEC,14104,0.004844,Neutral
ED,14104,0.095584,Neutral
AEE,14105,0.082492,Neutral
ED,14105,0.125436,Neutral
PNW,14106,0.055572,Neutral
AEE,14106,0.006834,Neutral
WEC,14106,0.006834,Neutral
NEE,14106,0.010839,Neutral
AEE,14107,0.008455,Neutral
SO,14107,0.156885,Somewhat-Bullish
WEC,14107,0.008455,Neutral
NEE,14107,0.094239,Neutral
PNW,14108,0.072187,Neutral
AEE,14108,0.079013,Neutral
NEE,14108,0.090079,Neutral
PNW,14109,0.055165,Neutral
AEE,14109,0.060399,Neutral
NEE,14109,0.071744,Neutral
CMS,14110,0.035637,Neutral
AEE,14110,0.048698,Neutral
DTE,14110,0.087098,Neutral
PCG,14110,0.021704,Neutral
AEE,14111,0.104265,Neutral
AEE,14112,-0.122690,Neutral
EXC,14112,0.130353,Neutral
AEE,14113,0.046042,Neutral
AEE,14114,-0.011055,Neutral
DUK,14114,-0.090408,Neutral
NEE,14114,-0.002316,Neutral
DUK,14115,0.219018,Somewhat-Bullish
AEP,14115,0.219018,Somewhat-Bullish
CEG,14115,0.219018,Somewhat-Bullish
SO,14115,0.219018,Somewhat-Bullish
NEE,14115,0.219018,Somewhat-Bullish
AEP,14116,0.232562,Somewhat-Bullish
PWR,14116,0.084354,Neutral
CZR,14117,0.170984,Somewhat-Bullish
AEP,14117,0.238011,Somewhat-Bullish
MSFT,14118,-0.008078,Neutral
GOOG,14118,0.134036,Neutral
AEP,14118,0.123553,Neutral
AEP,14119,0.116471,Neutral
GOOG,14119,0.047805,Neutral
AEP,14120,0.390891,Bullish
AEP,14121,0.641397,Bullish
FI,14122,-0.010993,Neutral
AEP,14122,0.450585,Bullish
MS,14122,-0.092551,Neutral
AEP,14123,0.437252,Bullish
TER,14124,0.082121,Neutral
ETR,14124,0.000000,Neutral
ADP,14124,0.000000,Neutral
PRU,14124,0.000000,Neutral
SBUX,14124,0.000000,Neutral
STX,14124,0.082121,Neutral
VLTO,14124,0.000000,Neutral
CMG,14124,0.000000,Neutral
EA,14124,0.000000,Neutral
PSA,14124,0.000000,Neutral
META,14124,0.000000,Neutral
UDR,14124,0.000000,Neutral
AEP,14124,0.000000,Neutral
MAA,14124,0.000000,Neutral
AVB,14124,0.000000,Neutral
ROL,14124,0.000000,Neutral
EBAY,14124,0.000000,Neutral
EIX,14124,0.000000,Neutral
INVH,14124,0.000000,Neutral
CAT,14124,0.301931,Somewhat-Bullish
NOW,14124,0.000000,Neutral
CNC,14124,0.082121,Neutral
VRSK,14124,0.000000,Neutral
MDLZ,14124,0.000000,Neutral
FI,14124,-0.236477,Somewhat-Bearish
VZ,14124,0.000000,Neutral
CSGP,14124,0.000000,Neutral
PPG,14124,0.000000,Neutral
IVZ,14124,0.348415,Somewhat-Bullish
MSFT,14124,0.000000,Neutral
AWK,14124,0.000000,Neutral
VTR,14124,0.000000,Neutral
KLAC,14124,0.000000,Neutral
GOOG,14124,0.000000,Neutral
NVDA,14124,0.131939,Neutral
ESS,14124,0.000000,Neutral
TYL,14124,0.000000,Neutral
OTIS,14124,0.000000,Neutral
SWKS,14124,0.000000,Neutral
REG,14124,0.000000,Neutral
EQIX,14124,0.000000,Neutral
EXR,14124,0.000000,Neutral
ODFL,14124,0.000000,Neutral
GOOG,14125,0.030969,Neutral
BAC,14125,0.063213,Neutral
WFC,14125,0.048033,Neutral
MS,14125,0.000000,Neutral
MCO,14125,0.073054,Neutral
AEP,14125,0.209589,Somewhat-Bullish
GS,14125,0.000000,Neutral
NUE,14125,0.114672,Neutral
AEP,14126,0.252965,Somewhat-Bullish
WFC,14126,0.021139,Neutral
MS,14126,0.021139,Neutral
AEP,14127,-0.031236,Neutral
XEL,14127,0.000000,Neutral
DUK,14127,0.000000,Neutral
AEP,14128,0.455004,Bullish
AEP,14129,0.215858,Somewhat-Bullish
AEP,14130,0.561575,Bullish
NEE,14130,0.516242,Bullish
DUK,14131,0.000000,Neutral
AEP,14131,0.343639,Somewhat-Bullish
ES,14131,0.129284,Neutral
XEL,14131,0.000000,Neutral
AEP,14132,0.064669,Neutral
AEP,14133,-0.001415,Neutral
SO,14133,0.045992,Neutral
AEP,14134,0.008911,Neutral
AEP,14135,0.097848,Neutral
DUK,14136,0.035110,Neutral
AEP,14136,0.035110,Neutral
SO,14136,0.035110,Neutral
NEE,14136,0.149020,Neutral
AEP,14137,0.202743,Somewhat-Bullish
CEG,14137,0.202743,Somewhat-Bullish
GS,14137,0.145474,Neutral
VST,14137,0.202743,Somewhat-Bullish
SRE,14137,0.179019,Somewhat-Bullish
AEP,14138,0.511491,Bullish
EQIX,14139,0.054266,Neutral
AEP,14139,0.054266,Neutral
IVZ,14139,0.216791,Somewhat-Bullish
NVDA,14140,0.123070,Neutral
AAPL,14140,0.123070,Neutral
AEP,14140,0.123070,Neutral
EA,14140,0.123070,Neutral
ORCL,14141,0.071483,Neutral
EQIX,14141,0.071483,Neutral
AEP,14141,0.071483,Neutral
AEP,14142,0.209156,Somewhat-Bullish
SO,14142,0.191913,Somewhat-Bullish
AEP,14143,0.299059,Somewhat-Bullish
EXC,14144,0.061407,Neutral
AEP,14144,0.293380,Somewhat-Bullish
D,14144,0.052070,Neutral
AEP,14145,0.497581,Bullish
OKE,14146,0.456401,Bullish
AEP,14146,-0.161227,Somewhat-Bearish
MS,14146,-0.256311,Somewhat-Bearish
NVDA,14147,0.266628,Somewhat-Bullish
BAC,14147,0.000000,Neutral
CAT,14147,0.123597,Neutral
GEV,14147,0.248064,Somewhat-Bullish
ORCL,14147,0.103671,Neutral
AEP,14147,0.103671,Neutral
CMI,14147,0.123597,Neutral
AEP,14148,0.204127,Somewhat-Bullish
BAC,14148,0.252445,Somewhat-Bullish
ORCL,14149,0.547461,Bullish
AEP,14149,0.204580,Somewhat-Bullish
DUK,14150,-0.007033,Neutral
AEP,14150,-0.008507,Neutral
SO,14150,-0.007033,Neutral
NEE,14150,0.301669,Somewhat-Bullish
NFLX,14151,0.066244,Neutral
GOOG,14151,0.078909,Neutral
META,14151,0.066244,Neutral
NVDA,14151,0.066244,Neutral
AVGO,14151,0.066244,Neutral
CNP,14151,-0.047639,Neutral
D,14151,-0.047639,Neutral
ORCL,14151,0.118002,Neutral
AEP,14151,-0.047639,Neutral
MSFT,14151,0.093561,Neutral
SO,14151,-0.047639,Neutral
AMZN,14151,0.174278,Somewhat-Bullish
AEP,14152,0.180157,Somewhat-Bullish
AEP,14153,0.220524,Somewhat-Bullish
D,14153,0.206070,Somewhat-Bullish
NEE,14153,0.701166,Bullish
IFF,14154,0.139760,Neutral
CZR,14154,0.179875,Somewhat-Bullish
AEP,14154,0.455876,Bullish
EXC,14155,0.553607,Bullish
DUK,14155,0.119970,Neutral
AEP,14155,0.119970,Neutral
NEE,14155,0.119970,Neutral
EXC,14156,0.094834,Neutral
AEP,14156,0.065446,Neutral
VST,14156,0.357336,Bullish
NEE,14156,0.068968,Neutral
CMS,14157,0.068387,Neutral
NRG,14157,0.221360,Somewhat-Bullish
AEP,14157,0.000000,Neutral
NEE,14157,0.073384,Neutral
EXC,14158,0.126612,Neutral
UNP,14158,0.121632,Neutral
DUK,14158,0.134054,Neutral
AEP,14158,0.126612,Neutral
NEE,14158,0.154139,Somewhat-Bullish
PEG,14159,0.232897,Somewhat-Bullish
AEP,14159,0.000000,Neutral
